1,2,journal,title
2019-09-29,2020-01-23,Child Psychiatry & Human Development,Psychological morbidity among forcibly displaced children—a literature review
2019-09-29,2020-01-23,Journal of Autism and Developmental Disorders,Psychological morbidity among forcibly displaced children—a literature review
2019-09-29,2020-01-23,Journal of Youth and Adolescence,Psychological morbidity among forcibly displaced children—a literature review
2019-09-29,2020-01-23,Cognitive Therapy and Research,Psychological morbidity among forcibly displaced children—a literature review
2019-09-29,2020-01-23,Child & Youth Care Forum,Psychological morbidity among forcibly displaced children—a literature review
2019-09-29,2020-01-23,Prevention Science,Psychological morbidity among forcibly displaced children—a literature review
2019-09-29,2020-01-23,Brain Imaging and Behavior,Psychological morbidity among forcibly displaced children—a literature review
2019-09-29,2020-01-23,Reactions Weekly,Psychological morbidity among forcibly displaced children—a literature review
2019-09-29,2020-01-23,European Child & Adolescent Psychiatry,Psychological morbidity among forcibly displaced children—a literature review
2019-09-29,2020-01-23,Journal of Religion and Health,Psychological morbidity among forcibly displaced children—a literature review
2019-05-01,2019-07-24,"Cognition, Technology & Work",Interventions to support the management of work-related stress (WRS) and wellbeing/mental health issues for commercial pilots
2019-05-01,2019-07-24,European Archives of Psychiatry and Clinical Neuroscience,Interventions to support the management of work-related stress (WRS) and wellbeing/mental health issues for commercial pilots
2019-05-01,2019-07-24,Molecular Neurobiology,Interventions to support the management of work-related stress (WRS) and wellbeing/mental health issues for commercial pilots
2019-05-01,2019-07-24,Reactions Weekly,Interventions to support the management of work-related stress (WRS) and wellbeing/mental health issues for commercial pilots
2019-05-01,2019-07-24,Journal of Racial and Ethnic Health Disparities,Interventions to support the management of work-related stress (WRS) and wellbeing/mental health issues for commercial pilots
2019-05-01,2019-07-24,European Archives of Psychiatry and Clinical Neuroscience,Interventions to support the management of work-related stress (WRS) and wellbeing/mental health issues for commercial pilots
2019-05-01,2019-07-24,Cognitive Therapy and Research,Interventions to support the management of work-related stress (WRS) and wellbeing/mental health issues for commercial pilots
2019-05-01,2019-07-24,Experimental Brain Research,Interventions to support the management of work-related stress (WRS) and wellbeing/mental health issues for commercial pilots
2019-05-01,2019-07-24,Journal of Racial and Ethnic Health Disparities,Interventions to support the management of work-related stress (WRS) and wellbeing/mental health issues for commercial pilots
2019-05-01,2019-07-24,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Interventions to support the management of work-related stress (WRS) and wellbeing/mental health issues for commercial pilots
2019-05-01,2019-07-24,European Archives of Psychiatry and Clinical Neuroscience,Interventions to support the management of work-related stress (WRS) and wellbeing/mental health issues for commercial pilots
2019-05-01,2019-07-24,Kind en adolescent,Interventions to support the management of work-related stress (WRS) and wellbeing/mental health issues for commercial pilots
2020-06-10,2020-07-19,Current Psychiatry Reports,"Study protocol of the Aerobic exercise and CogniTIVe functioning in women with breAsT cancEr (ACTIVATE) trial: a two-arm, two-centre randomized controlled trial"
2020-03-21,2020-05-19,AAPS PharmSciTech,All-cause mortality in patients with long-term opioid therapy compared with non-opioid analgesics for chronic non-cancer pain: a database study
2019-08-15,2020-03-07,Phenomenology and the Cognitive Sciences,Potential pharmacogenomic targets in bipolar disorder: considerations for current testing and the development of decision support tools to individualize treatment selection
2019-08-15,2020-03-07,Journal of Autism and Developmental Disorders,Potential pharmacogenomic targets in bipolar disorder: considerations for current testing and the development of decision support tools to individualize treatment selection
2019-08-15,2020-03-07,Mindfulness,Potential pharmacogenomic targets in bipolar disorder: considerations for current testing and the development of decision support tools to individualize treatment selection
2019-08-15,2020-03-07,Neurochemical Journal,Potential pharmacogenomic targets in bipolar disorder: considerations for current testing and the development of decision support tools to individualize treatment selection
2019-08-15,2020-03-07,PharmacoEconomics & Outcomes News,Potential pharmacogenomic targets in bipolar disorder: considerations for current testing and the development of decision support tools to individualize treatment selection
2019-08-15,2020-03-07,Administration and Policy in Mental Health and Mental Health Services Research,Potential pharmacogenomic targets in bipolar disorder: considerations for current testing and the development of decision support tools to individualize treatment selection
2019-08-15,2020-03-07,Journal of Abnormal Child Psychology,Potential pharmacogenomic targets in bipolar disorder: considerations for current testing and the development of decision support tools to individualize treatment selection
2019-08-15,2020-03-07,Acta Diabetologica,Potential pharmacogenomic targets in bipolar disorder: considerations for current testing and the development of decision support tools to individualize treatment selection
2019-10-07,2020-06-09,Current Psychiatry Reports,Two-way messaging therapy for depression and anxiety: longitudinal response trajectories
2019-10-07,2020-06-09,Current Psychiatry Reports,Two-way messaging therapy for depression and anxiety: longitudinal response trajectories
2019-10-07,2020-06-09,Current Pain and Headache Reports,Two-way messaging therapy for depression and anxiety: longitudinal response trajectories
2019-10-07,2020-06-09,Current Psychiatry Reports,Two-way messaging therapy for depression and anxiety: longitudinal response trajectories
2020-01-06,2020-05-11,Journal of Pediatric Neuropsychology,A meta-analysis of depressive symptoms among Ethiopian prisoners and a narrative description of its associated factors: a country based systematic review and meta-analysis study
2020-01-06,2020-05-11,Journal of Technology in Behavioral Science,A meta-analysis of depressive symptoms among Ethiopian prisoners and a narrative description of its associated factors: a country based systematic review and meta-analysis study
2020-01-06,2020-05-11,Brain Imaging and Behavior,A meta-analysis of depressive symptoms among Ethiopian prisoners and a narrative description of its associated factors: a country based systematic review and meta-analysis study
2020-01-06,2020-05-11,Brain Imaging and Behavior,A meta-analysis of depressive symptoms among Ethiopian prisoners and a narrative description of its associated factors: a country based systematic review and meta-analysis study
2020-01-06,2020-05-11,Inflammopharmacology,A meta-analysis of depressive symptoms among Ethiopian prisoners and a narrative description of its associated factors: a country based systematic review and meta-analysis study
2020-01-06,2020-05-11,Journal of Abnormal Child Psychology,A meta-analysis of depressive symptoms among Ethiopian prisoners and a narrative description of its associated factors: a country based systematic review and meta-analysis study
2018-04-17,2018-11-20,Neuroscience and Behavioral Physiology,The Developing Brain as a Target for Experimental Treatments in Modeling Pathological Processes
2018-04-17,2018-11-20,Archives of Women's Mental Health,The Developing Brain as a Target for Experimental Treatments in Modeling Pathological Processes
2018-04-17,2018-11-20,The Journal of Primary Prevention,The Developing Brain as a Target for Experimental Treatments in Modeling Pathological Processes
2018-04-17,2018-11-20,Psychopharmacology,The Developing Brain as a Target for Experimental Treatments in Modeling Pathological Processes
2018-04-17,2018-11-20,Social Psychiatry and Psychiatric Epidemiology,The Developing Brain as a Target for Experimental Treatments in Modeling Pathological Processes
2018-04-17,2018-11-20,DARU Journal of Pharmaceutical Sciences,The Developing Brain as a Target for Experimental Treatments in Modeling Pathological Processes
2018-04-17,2018-11-20,Child Psychiatry & Human Development,The Developing Brain as a Target for Experimental Treatments in Modeling Pathological Processes
2018-04-17,2018-11-20,Journal of Racial and Ethnic Health Disparities,The Developing Brain as a Target for Experimental Treatments in Modeling Pathological Processes
2018-04-17,2018-11-20,Journal of Clinical Psychology in Medical Settings,The Developing Brain as a Target for Experimental Treatments in Modeling Pathological Processes
2018-04-17,2018-11-20,Molecular Diagnosis & Therapy,The Developing Brain as a Target for Experimental Treatments in Modeling Pathological Processes
2018-04-17,2018-11-20,AIDS and Behavior,The Developing Brain as a Target for Experimental Treatments in Modeling Pathological Processes
