1,2,journal,title
2019-05-28,2019-12-03,European Archives of Psychiatry and Clinical Neuroscience,Characteristics of child psychiatric outpatients with slow processing speed and potential mechanisms of academic impact
2019-05-28,2019-12-03,Brain Imaging and Behavior,Characteristics of child psychiatric outpatients with slow processing speed and potential mechanisms of academic impact
2019-05-28,2019-12-03,Child and Adolescent Social Work Journal,Characteristics of child psychiatric outpatients with slow processing speed and potential mechanisms of academic impact
2019-05-28,2019-12-03,Social Psychiatry and Psychiatric Epidemiology,Characteristics of child psychiatric outpatients with slow processing speed and potential mechanisms of academic impact
2019-05-28,2019-12-03,Reactions Weekly,Characteristics of child psychiatric outpatients with slow processing speed and potential mechanisms of academic impact
2019-05-28,2019-12-03,Child Psychiatry & Human Development,Characteristics of child psychiatric outpatients with slow processing speed and potential mechanisms of academic impact
2019-05-28,2019-12-03,"Knee Surgery, Sports Traumatology, Arthroscopy",Characteristics of child psychiatric outpatients with slow processing speed and potential mechanisms of academic impact
2019-05-28,2019-12-03,Psychopharmacology,Characteristics of child psychiatric outpatients with slow processing speed and potential mechanisms of academic impact
2019-05-28,2019-12-03,Social Psychiatry and Psychiatric Epidemiology,Characteristics of child psychiatric outpatients with slow processing speed and potential mechanisms of academic impact
2019-05-28,2019-12-03,Journal of Child and Family Studies,Characteristics of child psychiatric outpatients with slow processing speed and potential mechanisms of academic impact
2019-05-28,2019-12-03,European Archives of Psychiatry and Clinical Neuroscience,Characteristics of child psychiatric outpatients with slow processing speed and potential mechanisms of academic impact
2019-05-28,2019-12-03,Naunyn-Schmiedeberg's Archives of Pharmacology,Characteristics of child psychiatric outpatients with slow processing speed and potential mechanisms of academic impact
2019-05-28,2019-12-03,Current Psychology,Characteristics of child psychiatric outpatients with slow processing speed and potential mechanisms of academic impact
2020-04-16,2020-09-19,European Archives of Psychiatry and Clinical Neuroscience,Associated factors of REM sleep without atonia in younger (≤ 50 years) hospitalized psychiatric patients
2020-04-16,2020-09-19,Neurological Sciences,Associated factors of REM sleep without atonia in younger (≤ 50 years) hospitalized psychiatric patients
2020-04-16,2020-09-19,Cognitive Therapy and Research,Associated factors of REM sleep without atonia in younger (≤ 50 years) hospitalized psychiatric patients
2020-04-16,2020-09-19,Journal of Autism and Developmental Disorders,Associated factors of REM sleep without atonia in younger (≤ 50 years) hospitalized psychiatric patients
2020-04-16,2020-09-19,Maternal and Child Health Journal,Associated factors of REM sleep without atonia in younger (≤ 50 years) hospitalized psychiatric patients
2020-04-16,2020-09-19,Journal of Autism and Developmental Disorders,Associated factors of REM sleep without atonia in younger (≤ 50 years) hospitalized psychiatric patients
2020-04-16,2020-09-19,Quality of Life Research,Associated factors of REM sleep without atonia in younger (≤ 50 years) hospitalized psychiatric patients
2020-04-16,2020-09-19,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Associated factors of REM sleep without atonia in younger (≤ 50 years) hospitalized psychiatric patients
2020-04-16,2020-09-19,Neuroscience and Behavioral Physiology,Associated factors of REM sleep without atonia in younger (≤ 50 years) hospitalized psychiatric patients
2020-04-16,2020-09-19,Brain Imaging and Behavior,Associated factors of REM sleep without atonia in younger (≤ 50 years) hospitalized psychiatric patients
2020-04-16,2020-09-19,Journal of Youth and Adolescence,Associated factors of REM sleep without atonia in younger (≤ 50 years) hospitalized psychiatric patients
2020-05-07,2020-09-21,Current Diabetes Reports,Prevalence and associated factors of psychological distress among a national sample of in-school adolescents in Morocco
2020-05-07,2020-09-21,Current Psychiatry Reports,Prevalence and associated factors of psychological distress among a national sample of in-school adolescents in Morocco
2020-02-11,2020-09-10,Computational and Applied Mathematics,Feasibility of group-based acceptance and commitment therapy for adolescents (AHEAD) with multiple functional somatic syndromes: a pilot study
2020-02-11,2020-09-10,Nutrire,Feasibility of group-based acceptance and commitment therapy for adolescents (AHEAD) with multiple functional somatic syndromes: a pilot study
2020-02-11,2020-08-07,Current Hypertension Reports,"Autism spectrum disorder at the crossroad between genes and environment: contributions, convergences, and interactions in ASD developmental pathophysiology"
2020-02-11,2020-08-07,Current Psychiatry Reports,"Autism spectrum disorder at the crossroad between genes and environment: contributions, convergences, and interactions in ASD developmental pathophysiology"
2019-03-27,2019-09-06,European Journal of Nutrition,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,Phenomenology and the Cognitive Sciences,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,Physical and Engineering Sciences in Medicine,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,AIDS and Behavior,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,Journal of Child and Family Studies,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,Current Addiction Reports,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,Molecular Biology,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,Neuropsychology Review,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,Acta Diabetologica,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,Neuroscience and Behavioral Physiology,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,International Journal of Public Health,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,Affective Science,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,Current Environmental Health Reports,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,Global Social Welfare,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,Human Physiology,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,NeuroMolecular Medicine,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,Psychiatric Quarterly,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2019-03-27,2019-09-06,Quality of Life Research,EPA and DHA as markers of nutraceutical treatment response in major depressive disorder
2020-03-31,2020-07-02,Journal of Neural Transmission,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
2020-03-31,2020-07-02,Current Sleep Medicine Reports,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
2020-03-31,2020-07-02,Probiotics and Antimicrobial Proteins,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
2020-03-31,2020-07-02,Trends in Psychology,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
2020-03-31,2020-07-02,Journal of Clinical Psychology in Medical Settings,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
2020-03-31,2020-07-02,Journal of Youth and Adolescence,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
2020-03-31,2020-07-02,Russian Chemical Bulletin,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
2020-03-31,2020-07-02,Neuroscience and Behavioral Physiology,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
2020-03-31,2020-07-02,Journal of Autism and Developmental Disorders,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
2020-03-31,2020-07-02,Current Treatment Options in Pediatrics,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
2020-03-31,2020-07-02,Current Addiction Reports,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
2020-03-31,2020-07-02,Psychotherapeut,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
2020-03-31,2020-07-02,Neurochemical Research,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
2020-03-31,2020-07-02,Psychological Injury and Law,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
2020-03-31,2020-07-02,Current Behavioral Neuroscience Reports,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
2020-03-31,2020-07-02,European Archives of Psychiatry and Clinical Neuroscience,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
2020-03-31,2020-07-02,Amino Acids,Prefrontal cortex hypoactivity distinguishes severe from mild-to-moderate social anxiety as revealed by a palm-sized near-infrared spectroscopy system
